Price,Area,Bedroom,Bathroom
560000.0,5000,3,1.0
282950.0,8633,3,1.0
2250000.0,9750,4,3.25
350000.0,5100,1,1.0
215000.0,7669,3,1.0
650000.0,13675,5,3.5
320000.0,7875,4,2.75
247000.0,7198,3,2.0
320000.0,11180,4,1.75
255000.0,11680,5,2.25
438000.0,9660,3,1.75
900000.0,12601,3,2.5
441000.0,8152,3,2.75
420000.0,36590,3,2.0
370000.0,7500,3,1.75
269950.0,9750,2,1.75
807100.0,4500,4,2.5
653000.0,8750,3,2.5
371500.0,7288,3,2.0
284000.0,7920,3,1.75
272000.0,7350,3,1.75
313000.0,7940,3,1.5
917500.0,35230,4,2.5
673000.0,8335,4,2.25
425000.0,1795,3,2.5
399950.0,2150,5,2.75
385000.0,4800,3,1.0
269950.0,8941,3,1.5
330000.0,8280,2,1.0
260000.0,6183,3,2.5
470000.0,5375,4,3.0
589000.0,9600,4,3.0
163500.0,3417,2,1.5
835000.0,9984,4,2.75
1095000.0,10270,5,3.0
269000.0,8910,4,1.75
560000.0,8744,3,2.5
615000.0,4400,4,1.0
585188.0,9340,3,2.25
305000.0,8400,3,1.75
166950.0,7980,3,1.0
799000.0,10083,3,2.5
400000.0,7818,3,2.5
230000.0,10228,3,1.0
256883.0,5001,3,2.5
423000.0,6480,4,2.0
465000.0,2385,3,2.5
440000.0,67268,3,2.5
385000.0,50965,3,1.75
210000.0,9514,3,1.0
297000.0,10450,3,2.5
470000.0,5000,3,1.0
226500.0,7500,3,1.5
274250.0,8040,3,1.0
840000.0,10744,4,1.75
677900.0,4587,3,2.5
425000.0,5000,3,1.0
180250.0,14280,2,0.75
464000.0,1312,6,3.0
320000.0,6397,4,2.25
625504.0,1327,3,2.25
592500.0,12368,4,2.5
465000.0,18386,3,2.5
477000.0,8700,4,2.75
280000.0,14459,2,1.0
1505000.0,20953,5,3.0
445838.0,5390,3,2.5
1072000.0,5184,2,2.25
467000.0,12040,2,1.5
686000.0,8127,4,2.5
279950.0,10125,3,2.0
527000.0,10055,4,2.25
325000.0,9583,3,2.25
328000.0,8031,3,2.25
390000.0,7392,3,2.25
479950.0,6009,2,2.0
264950.0,9753,4,2.25
235000.0,13068,3,1.0
516500.0,4729,3,2.5
655000.0,13193,2,1.75
500000.0,15347,4,2.75
315000.0,8236,6,2.75
213000.0,13702,2,1.0
475000.0,4800,3,1.5
1025000.0,35096,5,4.0
416000.0,80100,3,2.0
410000.0,4740,4,1.0
800000.0,148539,3,3.5
472000.0,13988,6,2.5
225000.0,8640,3,1.75
210000.0,4960,2,1.0
455000.0,3750,2,1.0
225000.0,8316,3,1.0
480000.0,3060,2,1.0
363000.0,10377,3,2.5
2400000.0,18841,4,2.5
181000.0,2566,2,1.5
250000.0,7650,4,2.0
481000.0,3000,3,1.75
260000.0,7209,3,2.0
455000.0,6567,4,2.5
415000.0,36224,3,2.25
349500.0,6331,3,1.0
245000.0,6458,3,2.5
592500.0,6816,2,2.0
385000.0,7620,4,1.75
315000.0,10650,3,1.75
255000.0,10098,3,1.0
693000.0,5659,4,2.5
780000.0,4400,3,1.0
237000.0,8470,3,1.75
525000.0,33450,3,2.25
425000.0,2580,2,1.0
369900.0,14267,1,0.75
290000.0,7475,4,2.5
285000.0,6350,3,1.0
415000.0,4465,2,1.0
272500.0,8250,3,2.5
2900000.0,20060,4,3.25
1365000.0,47443,4,4.75
436000.0,7530,2,1.0
210000.0,8164,3,1.0
236000.0,7619,3,1.0
331000.0,2225,3,1.75
365000.0,4927,3,2.5
450000.0,10530,3,2.0
770000.0,12136,4,2.75
455000.0,49385,4,2.5
405000.0,6000,3,1.75
304900.0,11088,4,1.75
170000.0,8775,2,1.0
2050000.0,7556,5,3.0
780000.0,7864,4,2.5
330000.0,13300,3,3.0
370000.0,8100,4,2.5
467000.0,9750,5,2.25
405000.0,7320,3,1.75
675000.0,10300,5,2.25
500000.0,13527,2,1.0
389999.0,15256,4,2.5
630000.0,9600,4,1.75
360000.0,9937,4,2.5
580000.0,11004,4,3.0
550000.0,4166,3,2.0
879000.0,11374,4,2.5
265000.0,7316,3,2.0
446500.0,7220,3,2.5
404000.0,5592,3,1.5
267500.0,9052,3,1.75
3075000.0,19508,4,5.0
335000.0,7903,3,2.5
576000.0,7310,3,2.5
208633.0,4590,3,2.5
315000.0,10139,3,2.25
725000.0,4000,3,1.75
550000.0,8275,4,2.75
610750.0,9781,4,2.25
550700.0,5000,2,1.0
665000.0,8330,4,2.75
834000.0,5750,4,2.5
201000.0,78408,5,1.75
2384000.0,5400,5,2.5
1384000.0,11244,4,3.25
1400000.0,11244,4,3.25
305000.0,7350,4,2.25
487000.0,8162,3,2.0
390000.0,57500,3,2.5
548000.0,3864,2,1.0
268750.0,8775,4,1.0
819900.0,8384,5,2.75
520000.0,17958,3,2.25
230000.0,9518,3,2.0
240000.0,9753,3,1.75
232000.0,7460,2,1.0
240500.0,7460,2,1.0
274975.0,35781,3,2.5
740000.0,5500,4,2.0
186375.0,7600,3,1.0
790000.0,10004,3,2.25
880000.0,6120,4,3.5
279000.0,7955,6,1.75
295000.0,10450,3,2.0
640000.0,5000,2,1.0
940000.0,9525,4,2.0
260000.0,5894,4,2.5
559900.0,11045,3,2.75
791500.0,3750,4,2.0
265000.0,8000,3,1.75
245000.0,78408,3,1.75
485000.0,14764,4,1.75
684000.0,8066,4,3.5
425000.0,8691,3,1.75
309600.0,20000,4,1.75
552250.0,5823,4,2.5
165000.0,7138,4,1.0
239900.0,7138,4,1.0
320000.0,32156,2,1.0
206600.0,12080,3,2.0
387000.0,8646,4,1.75
299000.0,19207,1,0.75
855000.0,10180,4,2.75
315000.0,14400,3,1.0
437500.0,3120,2,1.0
252000.0,22654,4,1.5
375000.0,5766,4,1.75
300000.0,5091,4,2.5
420000.0,10530,4,1.0
900000.0,17689,3,1.0
679900.0,5750,3,2.5
463000.0,28399,3,2.5
380000.0,11340,5,2.5
329500.0,8168,4,2.5
604950.0,9363,3,2.5
795000.0,8800,5,2.5
465000.0,44049,3,2.0
673000.0,17449,4,2.5
810000.0,21455,4,2.5
785000.0,24361,4,2.75
338000.0,7650,4,3.0
280000.0,7220,3,2.25
315000.0,6929,4,2.25
530000.0,6929,4,2.25
380000.0,9721,5,3.0
297000.0,7625,3,2.25
730000.0,7447,4,2.5
450000.0,12600,3,1.75
275000.0,7500,3,3.0
595000.0,3120,4,2.0
435000.0,2577,3,1.5
270000.0,19868,2,1.5
950000.0,14142,3,3.0
389000.0,6930,4,2.25
560000.0,8050,4,2.25
1350000.0,19009,5,3.5
799000.0,9691,4,2.25
365500.0,9600,3,2.0
252350.0,7350,3,2.0
403950.0,12000,4,2.5
385000.0,10020,4,1.5
345000.0,7620,4,1.0
490000.0,2856,3,2.75
330000.0,27743,3,2.5
927000.0,12239,4,2.75
1118000.0,16553,4,2.5
330000.0,9600,2,1.0
530000.0,8800,5,2.25
365000.0,10071,4,2.0
378750.0,3500,3,2.5
269900.0,8750,4,1.75
557000.0,1543,3,3.5
360000.0,16963,4,1.75
352000.0,4500,2,1.0
437000.0,22357,3,2.5
322500.0,7107,4,2.5
650000.0,1352,3,3.25
450000.0,3235,3,2.0
278500.0,5250,3,2.0
364950.0,6996,4,2.5
840000.0,36852,4,3.5
268000.0,8134,3,2.5
517534.0,143947,2,1.0
632925.0,36497,3,2.5
577500.0,8118,3,2.5
339000.0,6867,4,1.5
570000.0,18295,3,1.75
563500.0,174240,4,1.75
423000.0,8660,4,2.25
355000.0,5465,3,2.25
1550000.0,211267,5,4.25
482000.0,4050,2,1.0
625000.0,9800,3,1.75
538000.0,11632,3,2.5
380000.0,10094,3,2.5
375000.0,5120,2,1.0
245000.0,8140,3,2.5
310000.0,39480,5,1.75
1300000.0,15715,3,2.0
397000.0,9660,4,2.0
365000.0,5082,3,2.5
328500.0,8250,4,3.0
988000.0,21887,4,3.0
1000000.0,3277,4,2.5
237000.0,2094,3,2.5
525000.0,4674,4,2.5
749000.0,9131,4,2.5
722500.0,11398,5,2.5
843000.0,9003,3,2.5
438000.0,3090,2,2.0
578000.0,11760,3,1.75
227950.0,4910,3,1.5
196000.0,7519,3,2.25
641000.0,5406,2,1.0
350000.0,210394,3,1.5
205000.0,8050,3,1.0
400000.0,9760,3,1.75
1030000.0,7704,3,2.5
505000.0,5460,3,2.0
475000.0,7221,5,2.5
520000.0,9450,3,2.25
1450000.0,13838,3,4.5
333500.0,10007,3,1.75
232000.0,10209,3,1.0
691100.0,16117,3,2.75
811000.0,10005,3,1.75
551000.0,5788,3,2.5
496500.0,3710,3,2.5
705000.0,75396,3,3.0
578000.0,9600,4,2.5
255000.0,8223,3,1.75
1050000.0,8567,4,3.5
348000.0,8049,3,2.25
230000.0,3777,3,2.0
359500.0,11250,4,2.25
330000.0,7000,3,1.0
80000.0,7500,1,0.75
465000.0,6360,3,1.75
325000.0,7329,4,2.5
340500.0,14833,3,2.0
342500.0,6200,3,2.5
290900.0,12950,2,2.0
868700.0,7709,3,4.25
1199000.0,8400,4,2.75
1150000.0,11919,4,3.25
859900.0,7111,4,2.75
520000.0,3000,4,2.25
460000.0,4173,3,2.5
438924.0,5400,3,1.5
315000.0,6550,2,1.0
590000.0,10988,4,2.75
378500.0,9000,4,1.75
328500.0,7691,3,2.5
849950.0,11553,3,3.0
525000.0,6012,3,1.5
1385000.0,181319,4,3.25
295000.0,8250,4,2.5
1067000.0,11793,6,3.5
207950.0,5000,2,2.0
699900.0,7302,4,2.75
1280000.0,11081,5,2.5
452000.0,7350,4,1.5
370000.0,4921,3,2.0
232000.0,10794,3,1.75
669950.0,10392,5,2.5
397500.0,6600,3,2.0
490000.0,1350,2,2.5
725000.0,4420,4,2.0
299000.0,12410,3,2.75
625000.0,4025,2,1.5
437500.0,4816,3,2.5
650000.0,5335,4,2.5
475000.0,3825,2,1.0
342000.0,12825,3,2.0
1197350.0,10000,4,2.5
280000.0,10200,3,1.5
240000.0,11682,2,1.75
529000.0,3333,3,1.0
442000.0,5100,3,1.0
615000.0,5538,2,1.0
1485000.0,7200,4,3.75
585000.0,8750,4,1.75
480000.0,7787,4,2.5
1095000.0,50529,5,3.5
290000.0,660,4,1.0
615000.0,5000,3,1.75
300000.0,7680,2,1.0
308000.0,11811,3,1.0
750000.0,8615,3,2.5
2250000.0,9323,4,2.25
890000.0,178160,4,3.25
288000.0,7560,3,1.0
190000.0,6840,2,1.0
515000.0,4011,5,3.0
235000.0,9040,4,1.5
275000.0,5000,2,1.0
727500.0,9121,2,2.0
650000.0,6587,4,2.5
1600000.0,233971,6,5.0
365000.0,7085,4,1.0
662000.0,28837,3,1.75
270500.0,7848,3,2.5
200000.0,1898,2,1.5
970000.0,49206,4,3.25
160000.0,9660,3,1.5
204000.0,7405,3,1.0
358000.0,7529,3,2.25
452000.0,8190,4,1.75
595000.0,4000,2,2.0
249000.0,6987,3,2.0
346900.0,5109,4,2.5
2125000.0,104374,3,2.5
280000.0,4350,4,2.5
318888.0,9880,4,1.75
530000.0,13492,3,2.25
375000.0,14479,3,2.25
910000.0,24728,4,2.5
782000.0,9770,4,2.5
259950.0,928,2,2.0
315000.0,9588,4,2.75
215000.0,6490,2,1.0
705000.0,8535,3,1.75
1450000.0,7680,3,3.0
451000.0,10125,3,1.75
261000.0,8750,2,1.0
396000.0,8692,3,1.5
725000.0,29170,4,2.5
1950000.0,20697,7,3.5
238000.0,7314,4,1.0
750000.0,9563,6,1.75
331500.0,8103,4,2.5
460000.0,65340,4,3.0
404950.0,107898,4,2.25
880000.0,7995,3,2.5
863000.0,7257,4,2.5
638700.0,8944,3,1.75
435000.0,4697,3,2.5
260000.0,5350,3,1.0
671500.0,4000,5,2.75
610000.0,3400,3,1.0
405000.0,25346,2,0.75
338900.0,5998,4,2.5
720000.0,7944,4,4.0
442000.0,5445,5,3.0
650000.0,3840,5,2.75
263500.0,9081,3,1.75
300000.0,98010,2,1.0
266000.0,3402,3,2.5
930000.0,199504,4,4.0
530000.0,5471,4,2.5
180000.0,8470,3,1.0
619000.0,7320,3,2.5
264000.0,8976,3,1.5
730000.0,4920,2,2.25
439000.0,8155,4,2.25
268500.0,7260,4,1.75
330000.0,15744,3,1.75
640000.0,5120,3,2.5
900000.0,12835,3,2.5
370000.0,14000,3,2.25
685000.0,3900,3,2.0
505000.0,165963,3,1.5
265000.0,43560,3,1.75
290000.0,3049,3,2.5
296000.0,3802,4,2.5
360000.0,8505,4,2.5
240500.0,12012,3,1.75
372500.0,2385,2,2.5
595000.0,9691,3,2.5
515000.0,7995,4,3.0
1220000.0,15263,4,2.25
507000.0,6254,2,1.75
399950.0,32186,4,2.0
185000.0,10816,3,1.75
460000.0,7210,3,1.75
435500.0,4490,3,2.25
469000.0,9000,4,2.75
531000.0,1800,2,3.0
443500.0,6930,2,1.0
223000.0,7586,3,2.0
590000.0,19400,4,3.5
340000.0,1415,2,2.5
650000.0,4050,3,2.0
533600.0,5085,3,2.5
695000.0,6344,3,2.75
242000.0,7777,3,1.75
425000.0,7515,3,2.25
525000.0,10125,3,2.25
485000.0,5411,3,2.5
175000.0,9650,3,1.0
210000.0,7245,3,2.0
260000.0,7536,3,2.5
577000.0,5750,3,2.5
200000.0,10588,3,1.5
605000.0,5000,2,1.75
325000.0,6860,3,1.0
289500.0,6600,3,1.0
559950.0,1784,3,2.5
1042500.0,9375,3,1.75
543500.0,4000,3,2.25
480000.0,35982,4,2.25
218000.0,8610,3,1.0
565000.0,6000,2,1.75
426700.0,7700,3,1.75
650000.0,11782,3,2.5
542000.0,4080,2,1.0
415000.0,7990,3,1.75
214000.0,8316,3,1.0
245000.0,8912,3,1.5
314500.0,11590,3,2.0
1120000.0,5750,3,1.5
378000.0,5500,2,2.0
305000.0,7802,4,2.5
595000.0,7920,5,2.75
729500.0,1352,3,2.5
430000.0,4744,3,2.5
240000.0,8125,3,1.75
545000.0,5100,3,1.75
530000.0,2750,3,1.75
157000.0,10608,1,1.0
425000.0,7649,4,1.0
220000.0,8640,3,1.0
521000.0,38255,4,1.75
325000.0,6900,3,1.0
597500.0,6500,3,2.0
337000.0,4400,3,2.5
1000000.0,9812,3,2.5
3070000.0,26324,3,2.5
495000.0,6000,3,1.0
748000.0,3380,4,3.5
888000.0,9185,3,1.5
269900.0,15625,3,1.75
496500.0,11400,4,2.5
475000.0,6000,3,2.5
312000.0,1232,3,1.5
323000.0,11632,3,1.0
331000.0,7369,3,1.75
306000.0,1422,3,1.5
655000.0,4000,4,2.5
290000.0,12667,3,1.5
1250000.0,4000,4,3.25
460000.0,5600,3,1.75
435000.0,6380,4,2.5
664000.0,11211,4,2.75
865000.0,4620,4,1.75
385000.0,18000,3,1.75
497000.0,9579,3,2.25
280000.0,7000,2,1.0
188000.0,8056,2,1.5
478500.0,5300,3,1.0
1145000.0,13641,4,3.5
222000.0,7187,3,2.0
799000.0,213444,4,3.0
609900.0,7323,4,2.5
413000.0,5775,4,3.5
400000.0,5413,4,1.0
802541.0,6768,5,2.75
320000.0,8231,3,2.5
507000.0,6216,4,2.5
387500.0,8322,3,1.0
396000.0,13950,3,1.0
373000.0,11964,3,1.75
1484900.0,13314,5,2.5
359900.0,7986,4,2.25
410000.0,4343,2,1.0
690000.0,34589,4,2.5
245000.0,6222,3,2.0
700000.0,21567,5,2.5
268000.0,10369,4,1.75
225000.0,13475,3,1.75
980000.0,11550,4,2.25
795000.0,5000,2,1.0
195000.0,5304,2,1.0
480000.0,12010,4,2.0
485000.0,2048,4,2.0
130000.0,10000,2,1.0
325000.0,4416,2,1.0
440000.0,7490,3,1.75
550000.0,10800,4,1.75
310000.0,9100,3,1.75
530000.0,38312,3,2.5
390000.0,6818,4,2.5
243000.0,12125,3,1.75
639000.0,8799,4,2.5
215000.0,7379,4,1.0
405000.0,9823,5,1.75
250000.0,8960,4,1.75
405500.0,8108,3,1.5
452000.0,8242,6,2.25
730000.0,8242,6,2.25
267000.0,9656,3,2.0
289950.0,6924,3,2.5
565000.0,4080,2,1.0
1578000.0,41075,4,3.25
636000.0,2708,3,2.5
350000.0,8000,5,3.0
320000.0,8856,3,1.5
210000.0,3547,2,1.75
245000.0,5900,2,1.0
328000.0,7500,3,1.75
985000.0,37034,4,2.25
501000.0,9796,3,1.75
315000.0,11439,3,2.25
403000.0,6348,3,2.75
550000.0,23900,3,2.0
347500.0,3539,4,2.5
365000.0,7700,4,2.25
588000.0,6816,3,1.0
605000.0,8048,3,1.75
1300000.0,6435,3,3.25
233000.0,8547,3,2.0
360000.0,16907,4,2.5
459000.0,5441,2,1.75
740000.0,54885,3,2.0
305000.0,9650,3,1.0
395000.0,4000,3,1.0
560000.0,6600,4,2.5
650000.0,5400,4,1.75
449950.0,4395,3,2.5
517500.0,6240,3,1.5
435000.0,6630,4,1.5
329999.0,6908,3,1.0
950000.0,7500,3,1.75
447000.0,5520,3,1.0
699800.0,6600,2,2.5
850000.0,3600,3,1.75
316500.0,14960,3,1.75
942500.0,9688,5,3.5
1310000.0,4500,2,2.25
856600.0,10077,4,2.25
405600.0,4000,5,1.5
565000.0,33341,4,2.5
400000.0,1316,3,2.25
330000.0,218222,3,2.0
374950.0,4924,4,2.75
405300.0,7939,3,2.75
560000.0,34500,3,2.25
824000.0,9864,4,2.25
260000.0,7799,3,1.75
760000.0,6099,4,2.5
405000.0,13125,3,2.5
429900.0,8700,4,2.5
341500.0,7356,3,1.5
465250.0,8724,5,2.0
450000.0,4000,2,2.0
390000.0,9950,3,1.0
420000.0,8250,3,2.25
269950.0,7409,3,2.5
493000.0,2874,4,2.0
370000.0,6000,4,2.5
2250000.0,8557,5,4.25
305000.0,23680,3,1.0
400000.0,7504,3,1.75
320000.0,887,3,1.5
715000.0,1452,4,1.0
650000.0,10004,6,2.75
218000.0,8000,5,1.75
500000.0,5670,2,1.0
460000.0,63162,4,2.0
232500.0,9936,3,1.5
408200.0,5952,3,2.5
522000.0,8636,3,1.75
675000.0,12672,4,2.5
1355000.0,10012,4,3.5
249950.0,8588,4,1.0
210000.0,25792,2,1.0
429950.0,3844,4,1.0
737500.0,33171,4,2.5
710000.0,7700,4,2.0
470000.0,4700,3,2.5
1100000.0,36149,4,3.5
650000.0,4590,3,2.0
1216000.0,8684,4,2.5
422120.0,4779,3,2.5
625000.0,13076,5,2.5
385200.0,7740,4,1.0
500000.0,5036,3,2.25
308000.0,12230,4,2.25
565000.0,10713,3,2.75
581000.0,4904,3,2.5
361000.0,7212,3,2.0
345000.0,8800,3,1.0
419000.0,1963,2,2.25
347000.0,4182,3,2.5
625000.0,36906,4,2.25
2400000.0,16201,4,4.25
379000.0,11876,3,3.25
310000.0,2980,3,1.5
250000.0,6600,2,2.0
682000.0,5030,5,2.75
246500.0,8919,3,2.0
325000.0,101529,3,1.0
310950.0,5500,4,2.5
1100000.0,5000,3,2.0
287500.0,8100,3,1.0
431000.0,8100,3,1.0
226000.0,5875,3,1.0
825000.0,3150,3,1.75
175000.0,6900,4,1.0
465750.0,10350,3,1.5
659000.0,18306,4,2.25
595000.0,5580,3,1.75
350000.0,8810,3,2.25
270000.0,8000,4,2.25
662500.0,10230,6,2.25
249900.0,18503,3,1.75
324500.0,9638,3,1.75
430000.0,4479,2,1.75
419950.0,4479,2,1.75
285000.0,8000,4,1.75
332000.0,5972,4,2.5
282000.0,9023,4,1.75
320000.0,5500,3,1.0
428750.0,28826,3,1.0
330000.0,47916,3,2.25
456500.0,1548,4,3.5
352000.0,11050,3,2.25
664000.0,4080,4,2.0
628000.0,8650,3,1.75
512000.0,10374,3,1.75
254000.0,7885,3,2.0
535800.0,5790,4,2.5
287653.0,27600,3,1.0
438000.0,1718,3,2.5
450000.0,33900,4,1.75
327000.0,8050,5,2.75
370500.0,5660,4,2.5
265000.0,6587,3,2.5
450000.0,10731,4,2.75
425000.0,213444,3,1.0
166600.0,7040,3,1.75
245000.0,15000,1,0.75
565000.0,6300,3,1.0
539900.0,8958,3,1.75
910000.0,3200,3,3.5
280000.0,7920,4,2.5
275000.0,7471,3,2.25
467000.0,6312,3,2.5
457500.0,4408,3,2.5
381156.0,4120,2,1.0
289999.0,7590,5,2.5
642450.0,4160,3,1.75
469950.0,7910,3,2.25
795000.0,10988,3,2.0
785000.0,11462,4,2.5
860000.0,11455,3,2.25
1095000.0,4000,0,0.0
147500.0,8498,3,1.0
390000.0,8750,3,2.0
229000.0,8100,3,1.0
185000.0,8100,3,1.0
414900.0,7000,3,1.5
200000.0,4822,4,2.0
225000.0,8800,4,2.25
720000.0,4000,3,1.75
930000.0,4000,4,2.5
1270000.0,15732,5,2.5
700000.0,3941,5,3.25
466000.0,1116,2,1.5
374000.0,8520,3,1.5
480000.0,8333,3,2.5
740000.0,32417,3,2.5
1010000.0,5400,4,1.0
395000.0,5045,4,2.5
340000.0,4992,2,1.0
209000.0,1312,3,2.0
431650.0,7700,5,2.5
980000.0,11470,5,2.5
660000.0,32130,3,2.5
730000.0,10251,4,2.25
291500.0,9946,3,1.75
905000.0,14486,4,3.5
800000.0,37891,4,2.5
839900.0,9311,4,3.5
200000.0,1688,1,1.5
300000.0,7348,3,2.0
530000.0,6042,3,1.75
314950.0,8479,3,2.25
255000.0,8250,3,1.75
550000.0,4996,5,2.75
435000.0,6000,3,1.0
234000.0,8738,3,1.75
615000.0,9750,4,2.25
205000.0,9205,3,2.0
384000.0,4000,4,1.75
324000.0,7524,3,2.5
645000.0,4400,3,1.75
570000.0,1777,3,3.25
324000.0,5000,3,2.5
270000.0,5160,2,1.0
290000.0,7700,5,1.5
250000.0,7830,3,2.0
342000.0,16275,3,1.75
255000.0,8920,3,1.5
800000.0,11491,3,2.25
451000.0,3738,3,1.75
990000.0,10506,4,2.5
288400.0,6117,4,2.5
420000.0,5220,3,1.5
359000.0,1090,2,2.75
390000.0,19811,4,3.0
300000.0,2533,3,2.5
545000.0,8580,5,2.5
288349.0,15654,3,1.0
299900.0,35160,3,2.25
891000.0,5000,4,2.0
1200000.0,8250,3,2.0
378000.0,4650,4,2.5
299995.0,8291,2,1.0
253000.0,5151,3,2.5
350000.0,75358,3,2.25
565000.0,3440,4,3.0
315000.0,4429,2,1.0
570000.0,6526,4,3.0
971000.0,8400,5,3.5
915000.0,4250,5,2.5
419000.0,10125,4,1.5
260000.0,9594,4,1.75
1321500.0,10160,3,3.0
369950.0,11560,3,1.0
1029900.0,11306,3,2.5
435000.0,6750,5,1.0
601000.0,7350,3,1.75
460500.0,9800,3,1.0
720000.0,3600,3,2.5
851000.0,10470,4,2.5
550000.0,5000,4,3.0
700000.0,3245,4,1.0
323000.0,17238,3,1.75
345500.0,8451,3,1.0
378000.0,7238,4,1.5
650000.0,5000,4,2.0
385000.0,9030,3,2.0
425000.0,3000,2,1.0
210000.0,5407,4,2.0
630000.0,33447,4,2.5
335000.0,7660,3,1.75
196500.0,9800,3,1.0
582800.0,8223,4,2.75
440000.0,7485,3,1.75
752500.0,9337,4,2.25
532500.0,4000,3,1.75
265000.0,12000,3,1.0
397500.0,10202,3,1.25
524250.0,3560,3,2.5
765000.0,12603,4,2.75
648000.0,5371,4,2.5
469500.0,21803,5,2.5
237500.0,7668,3,1.75
216000.0,8800,3,1.0
427200.0,8400,3,1.0
280000.0,7800,3,2.25
718000.0,9689,5,3.0
420000.0,3076,2,2.75
379000.0,5400,2,1.0
326100.0,7695,2,1.0
535000.0,1156,3,2.5
283000.0,8560,4,2.75
260000.0,7379,3,1.0
399000.0,5366,4,1.0
484950.0,5276,3,2.25
640000.0,9996,4,1.75
585000.0,7208,4,2.5
645000.0,10241,4,2.0
